Month	Hour	Station_Type	Area	Pm25	Precipitation	Wind_direction	Wind_speed	Air_temperature	Air_humedity
January	11	Population	South	8	0,026886245	13,9382	1,15476	21,0631	62,8338
January	12	Population	South	29	3,7292684	9,42532	1,60108	23,2743	54,9115
January	13	Population	South	45	0,218858718	332,425	0,644196	24,2619	52,2806
January	14	Population	South	22	0	174,736	1,87792	24,5036	56,0288
January	15	Population	South	25	0	183,66	1,81966	24,7008	56,7407
January	16	Population	South	29	0,246466922	176,989	0,729448	25,2218	52,9175
January	17	Population	South	28	0,607489729	232,003	0,535161	24,9754	54,7601
January	18	Population	South	25	0,494308495	237,517	0,483636	23,08	62,5333
January	19	Population	South	23	0,284868605	199,38	0,287688	20,8375	71,949
January	20	Population	South	47	0,561752852	336,673	0,379547	19,5942	75,189
January	21	Population	South	47	0,465441338	354,356	0,3981	20,0632	70,1356
January	22	Population	South	53	0	357,481	0,684627	19,4638	74,6428
January	23	Population	South	55	0,095800738	358,43	0,433112	19,1238	78,2483
January	0	Population	South	38	1,989642485	343,727	0,917667	18,9664	81,6472
January	1	Population	South	38	0,140830403	354,606	0,743019	18,7118	83,2524
January	2	Population	South	37	0,795239707	144,66	0,117811	17,489	84,7337
January	3	Population	South	50	0,18757816	348,773	0,0835227	17,5071	87,5499
January	4	Population	South	47	1,523461995	157,083	0,194994	16,4075	86,7683
January	5	Population	South	40	0,085724894	167,944	0,245619	16,0135	86,5176
January	6	Population	South	45	1,435964661	354,101	0,443165	16,5728	88,6393
January	7	Population	South	55	0,155709194	340,411	1,23471	17,8733	88,3056
January	8	Population	South	53	0,181158682	346,407	0,844346	18,2549	86,9176
January	9	Population	South	46	0,211668237	352,263	0,514121	18,5732	85,6694
January	10	Population	South	51	0,606165285	7,96558	1,67928	19,3253	81,131
January	11	Population	South	40	0,573005219	3,04569	1,2794	19,384	77,5796
January	12	Population	South	52	0,206100894	1,62262	2,3007	19,814	75,9826
January	14	Population	South	18	0,928102794	355,811	2,66788	22,3703	63,2299
January	15	Population	South	24	3,28E-05	358,411	1,73758	22,6287	59,7832
January	16	Population	South	20	0,507838578	4,64241	0,990981	23,8332	54,8331
January	17	Population	South	24	0,691467205	350,309	1,15725	24,3083	52,3675
January	18	Population	South	20	0,161616018	264,093	0,11222	21,9382	67,0479
January	19	Population	South	24	2,929311933	284,367	0,207889	19,5207	78,0829
January	20	Population	South	29	0,531559209	277,665	0,185817	18,1887	78,7525
January	21	Population	South	43	0,963118124	289,833	0,149565	17,5903	82,0622
January	22	Population	South	47	0,639132779	182,874	0,151325	16,3007	84,741
January	23	Population	South	39	0,801844189	179,439	0,0771729	15,3308	86,8029
January	0	Population	South	35	1,473855119	169,624	0,163821	15,0015	87,7668
January	1	Population	South	31	1,049302713	175,141	0,115976	14,8135	88,0126
January	2	Population	South	31	1,138314703	195,399	0,105734	14,7822	88,9032
January	3	Population	South	36	3,14E-05	177,232	0,167617	14,4501	89,8464
January	4	Population	South	41	0,501361827	180,218	0,182337	14,3951	90,1017
January	5	Population	South	36	3,567318126	189,218	0,0688278	14,3694	90,5151
January	6	Population	South	42	0,102504732	141,903	0,0878373	14,8344	89,4567
January	7	Population	South	55	0,22349569	166,396	0,158706	15,1789	89,2839
January	8	Population	South	49	2,32686093	338,758	0,237284	16,8229	87,6835
January	9	Population	South	47	1,049810937	8,67412	1,6838	18,8981	81,0049
January	10	Population	South	46	0,206863548	14,3282	2,0024	21,2911	70,6543
January	11	Population	South	35	0,092643517	14,1804	1,9947	22,4696	62,3385
January	12	Population	South	34	3,880800649	0,936255	1,81033	23,3576	57,4467
January	13	Population	South	23	0	356,437	1,68788	24,7118	52,439
January	14	Population	South	25	0,053026278	6,18607	1,61128	25,5674	48,85
January	15	Population	South	12	0	335,76	2,28512	26,2735	46,3024
January	16	Population	South	16	0,068102687	326,623	2,07794	26,9439	42,9168
January	17	Population	South	19	0,002654725	324,4	0,379906	26,89	45,1657
January	18	Population	South	15	0,163742875	312,495	0,325856	24,5458	52,6289
January	19	Population	South	13	0,210997738	318,214	0,179319	22,3333	62,6865
January	20	Population	South	18	0,793816032	195,049	0,166526	20,3268	71,7701
January	21	Population	South	31	0,479662134	175,911	0,0974137	18,9422	79,9539
January	22	Population	South	46	4,012628928	343,119	0,421047	19,7181	80,2419
January	23	Population	South	33	0,017594587	342,362	0,854846	19,9635	79,6925
January	0	Population	South	25	8,023229956	339,818	1,57807	19,6403	82,6994
January	1	Population	South	21	2,869005275	352,65	0,303084	19,4792	83,2686
January	2	Population	South	22	2,57338317	354,744	1,18866	19,3008	84,8793
January	3	Population	South	31	1,255518601	347,222	0,62955	19,2043	84,6693
January	4	Population	South	20	0,211625034	349,628	0,441249	18,9858	85,2422
January	5	Population	South	17	0,93011278	313,335	0,183605	18,6185	86,8408
January	6	Population	South	17	1,061126425	333,796	0,952652	18,2642	88,2017
January	7	Population	South	19	0,786396854	218,962	0,0789622	18,2468	87,6578
January	8	Population	South	22	2,141390964	319,282	0,156596	18,2644	88,656
January	9	Population	South	24	0,247346364	352,27	0,150806	18,746	87,8189
January	10	Population	South	23	0,386439205	186,152	0,102595	19,5357	82,764
January	11	Population	South	30	1,47791504	3,92581	1,83191	20,4953	77,9404
January	13	Population	South	11	0,688335486	329,629	0,919881	23,4167	64,1297
January	14	Population	South	9	3,005709365	154,819	0,469568	23,9678	63,8869
January	15	Population	South	20	1,33895983	9,53586	1,17208	25,0169	55,5389
January	16	Population	South	16	0,035397267	335,756	1,59044	24,726	55,6439
January	17	Population	South	6	0	325,726	1,68907	24,6689	56,0046
January	18	Population	South	18	1,053327135	326,427	0,495192	22,7104	63,2918
January	19	Population	South	19	0,731332892	340,462	0,658077	21,8694	66,1018
January	20	Population	South	15	0,503804743	356,138	0,82484	20,9267	70,0819
January	21	Population	South	11	0,0907059	357,448	0,340342	19,7835	76,8411
January	22	Population	South	24	0,507132145	359,007	0,618841	19,3242	79,1229
January	23	Population	South	19	0	343,686	1,12209	18,8964	82,7763
January	0	Population	South	23	0,174890635	342,863	0,729224	18,4528	85,1001
January	1	Population	South	31	0,9262605	336,698	0,458077	17,8565	87,1365
January	2	Population	South	20	2,519104041	149,947	0,103608	16,7721	87,1831
January	3	Population	South	28	2,224588927	202,095	0,0909514	15,9819	89,4306
January	4	Population	South	24	0,033365682	153,596	0,0507741	15,8138	90,2114
January	5	Population	South	32	0	156,4	0,143523	15,1772	89,9504
January	6	Population	South	32	3,497808566	197,792	0,0753245	14,7719	90,5293
January	7	Population	South	53	0,851351241	176,581	0,188357	14,7618	90,1568
January	8	Population	South	41	0,40844583	130,797	0,147878	16,535	84,4594
January	9	Population	South	35	0,985098378	39,0769	0,165827	20,415	73,5244
January	10	Population	South	41	0,034568397	27,8328	1,61853	22,0272	66,9343
January	11	Population	South	44	0,086508359	7,52034	1,37771	23,7806	58,7537
January	12	Population	South	41	0,05563435	355,969	1,07849	25,1585	53,8154
January	13	Population	South	29	0,322877621	42,8957	0,147042	26,1268	50,4001
January	14	Population	South	13	0,095944203	165,049	0,98415	26,546	52,5246
January	15	Population	South	8	0,211684429	198,827	1,06748	26,5856	57,1626
January	16	Population	South	5	0,070386209	205,317	1,30132	26,4456	58,2444
January	17	Population	South	10	0,555162188	273,561	0,483947	25,9706	56,8747
January	18	Population	South	9	0,582828587	343,744	1,31721	24,4586	55,5722
January	19	Population	South	18	0,075282936	0,166898	1,22336	23,4539	60,226
January	20	Population	South	10	4,551580688	343,072	1,59471	22,0121	68,6054
January	21	Population	South	27	4,722406154	347,938	0,941798	21,4964	72,6197
January	22	Population	South	23	0,572829501	6,48028	1,621	21,04	75,27
January	23	Population	South	30	11,32669758	354,514	1,42713	20,5014	78,2051
January	0	Population	South	38	0,449793604	349,028	0,838493	19,8774	81,8246
January	1	Population	South	30	5,00267855	346,595	1,2799	19,5406	83,9417
January	2	Population	South	27	7,793054441	344,645	1,58687	19,3685	83,9154
January	3	Population	South	28	9,307112853	342,34	1,78853	19,236	84,0058
January	4	Population	South	43	4,376467649	348,598	1,25918	19,0892	85,1862
January	5	Population	South	31	1,676413764	348,419	1,11432	18,8162	86,6312
January	6	Population	South	31	2,893108606	351,428	1,13009	18,7865	87,1368
January	7	Population	South	44	2,764012138	340,406	0,739452	18,7289	86,7699
January	8	Population	South	33	1,472634609	353,206	1,03535	19,0601	85,1268
January	9	Population	South	22	0,540699053	8,76518	1,32042	19,9919	80,2207
January	10	Population	South	30	0,114310892	2,2855	2,2647	21,7665	71,2375
January	11	Population	South	27	0,111104306	358,548	2,05809	23,4729	63,0836
January	12	Population	South	30	0,19185256	355,077	1,73852	23,8618	60,904
January	13	Population	South	15	0,777789117	328,18	1,9363	24,7525	56,3324
January	14	Population	South	2	0,01579452	0,0731191	1,84859	26,6401	48,1349
January	15	Population	South	27	0,001304455	344,056	1,91216	26,1769	46,4565
January	16	Population	South	11	0	349,824	1,97904	27,2811	41,2567
January	17	Population	South	16	0	338,424	2,04172	26,5317	46,5851
January	18	Population	South	24	0,103535838	342,412	1,59088	24,3564	53,7053
January	19	Population	South	26	0,389035422	2,88695	0,497492	22,6933	60,6835
January	20	Population	South	17	1,347629734	347,293	1,15063	21,8186	61,8063
January	21	Population	South	24	0,000653502	359,286	0,466583	20,9008	70,0006
January	22	Population	South	45	0,006055097	350,739	0,31773	20,2018	77,5658
January	23	Population	South	33	2,729494917	351,157	1,03392	20,3224	77,5301
January	0	Population	South	31	0,485876042	5,64551	1,81706	20,2068	78,4661
January	1	Population	South	30	0,803481893	1,38316	1,64183	19,9069	79,3836
January	2	Population	South	34	0,157898325	348,687	1,31798	19,4499	81,6761
January	3	Population	South	23	0,453767244	340,709	1,41349	18,5153	86,2928
January	4	Population	South	37	7,547883517	341,604	1,41863	18,3628	87,261
January	5	Population	South	25	9,031507635	344,064	1,02078	18,2554	87,9746
January	6	Population	South	34	11,6033135	343,389	1,53236	18,225	87,2921
January	7	Population	South	35	0	344,488	1,2332	18,1307	86,5547
January	15	Population	South	9	0	111,476	1,74767	27,1067	37,5165
January	16	Population	South	16	0	75,5774	0,582207	27,0445	37,1889
January	17	Population	South	5	0	357,181	1,84393	26,8928	39,3229
January	18	Population	South	9	0	356,185	1,95538	24,7733	46,2313
January	19	Population	South	18	0,987065088	10,6177	0,652011	22,2226	56,1886
January	20	Population	South	34	0,803923831	317,925	0,347621	20,3538	65,6396
January	21	Population	South	26	1,367715708	347,398	0,879936	20,5037	68,4581
January	22	Population	South	45	4,00504565	340,444	1,24283	19,5261	77,3625
January	23	Population	South	32	1,12E-05	341,836	0,515665	19,0835	81,3351
February	0	Population	South	39	0,207624879	342,265	0,638821	18,7756	83,9454
February	1	Population	South	50	4,922343111	339,741	0,774844	18,5649	87,4076
February	2	Population	South	41	1,178323615	342,483	1,06932	18,3944	87,9122
February	3	Population	South	38	1,184762338	83,0808	0,0782795	17,1385	87,3036
February	4	Population	South	42	10,33596137	350,375	1,47859	17,9328	88,2554
February	5	Population	South	35	2,879505997	341,343	1,12172	17,9649	88,7451
February	6	Population	South	40	0,185202575	343,799	0,844827	17,8603	87,889
February	7	Population	South	53	5,132183363	340,709	1,24948	17,9555	88,0065
February	8	Population	South	44	0,232003073	348,813	0,262848	18,3278	84,737
February	9	Population	South	55	0,880377405	301,976	0,0444534	18,9897	81,79
February	12	Population	South	30	0,102149678	2,50763	1,85766	23,8315	57,774
February	13	Population	South	25	0,21067023	2,84343	1,91604	24,0251	55,9388
February	14	Population	South	16	0	355,215	2,17776	25,1475	51,5914
February	15	Population	South	14	9,94E-06	339,613	2,4485	25,7638	48,5119
February	16	Population	South	17	0	334,157	2,31485	26,3358	46,25
February	17	Population	South	16	0,425689709	321,089	1,85808	26,3721	46,4614
February	18	Population	South	18	0,887996223	299,458	0,411601	23,4374	57,5917
February	19	Population	South	26	0,371235181	296,919	0,206185	21,7107	63,2371
February	20	Population	South	12	2,101670236	304,954	0,225793	20,55	70,7193
February	21	Population	South	25	8,952693912	328,544	0,387215	20,0244	76,3917
February	22	Population	South	26	0,795109744	340,526	0,469682	19,9092	78,9887
February	23	Population	South	18	1,168023524	341,896	0,290626	19,6182	82,4168
February	0	Population	South	32	0,530154566	345,437	0,230673	19,2464	85,1625
February	1	Population	South	31	3,840759787	343,778	0,857107	19,0949	86,4533
February	2	Population	South	36	0,189406512	348,089	0,573922	18,9396	85,7957
February	3	Population	South	32	2,200019209	346,204	0,765452	19,0993	85,4013
February	4	Population	South	28	0,412313944	355,24	0,621828	18,8182	86,502
February	5	Population	South	32	0,715519838	274,302	0,0834124	18,1978	86,9408
February	6	Population	South	31	1,677227276	151,548	0,0765348	17,26	87,7851
February	7	Population	South	43	1,06799169	175,201	0,115528	17,4293	87,1835
February	8	Population	South	43	0,142969308	357,81	0,383672	19,1338	82,5378
February	9	Population	South	40	1,040292405	357,147	1,06964	19,6751	79,5479
February	10	Population	South	45	0,284074933	2,90864	1,80108	20,9453	72,4765
February	11	Population	South	28	0,269570198	8,05365	2,15205	22,4821	65,572
February	12	Population	South	31	0,280392974	15,5895	1,85934	22,9964	62,9057
February	13	Population	South	29	0,239721626	358,395	1,16898	24,0235	58,4219
February	14	Population	South	21	0,204738054	341,515	0,435239	24,4714	57,7681
February	15	Population	South	21	1,297708441	138,472	0,674452	24,4582	59,5557
February	16	Population	South	25	3,987361772	200,397	0,480074	23,9926	65,5972
February	17	Population	South	28	1,384430201	192,46	0,412644	23,4411	69,4568
February	18	Population	South	29	0,259419903	158,567	1,35656	22,1692	70,354
February	19	Population	South	14	8,647390062	337,146	1,98911	17,3032	88,2708
February	20	Population	South	24	1,390348602	324,207	0,502068	17,5975	89,8504
February	21	Population	South	7	0,313478313	285,031	0,105867	17,1554	89,6776
February	22	Population	South	23	0,127502383	294,945	0,144804	16,9483	90,6125
February	23	Population	South	22	2,06248706	267,932	0,131157	16,8624	91,2607
February	0	Population	South	30	1,284746934	288,72	0,381436	16,9706	91,7108
February	1	Population	South	43	6,34235627	355,938	0,960688	17,6158	90,8436
February	2	Population	South	29	2,72723587	0,0409975	2,18805	16,8083	91,3286
February	3	Population	South	17	0,69378516	351,647	1,59561	16,696	90,5119
February	4	Population	South	19	2,123405221	333,549	1,24414	16,664	90,9439
February	5	Population	South	32	0,970136038	300,511	0,0997344	16,7779	90,9249
February	6	Population	South	25	1,066118872	251,374	0,0379286	16,7383	91,1749
February	7	Population	South	24	0,000121925	341,069	0,19771	16,7675	91,7704
February	8	Population	South	49	0,344528823	347,418	0,250047	17,1353	91,6994
February	9	Population	South	44	3,197071533	0,962016	0,364968	17,9604	87,8235
February	10	Population	South	61	0,020278769	12,1943	1,31156	19,7685	79,7117
February	11	Population	South	37	0,121102257	12,1983	1,80756	20,8292	75,0263
February	12	Population	South	30	0,676206117	17,1237	2,02365	22,7842	66,8587
February	13	Population	South	27	0,101746749	20,7908	1,61807	23,1381	63,4588
February	14	Population	South	26	0,018283367	19,7396	1,37188	22,6208	64,9111
February	15	Population	South	31	0,170122032	348,853	2,20847	22,4438	66,3901
February	17	Population	South	15	2,056965436	353,783	1,81158	22,7499	64,0976
